year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2017,Adelphi,3,Bloomsburg,65,09/02/2016,1,5,Home,"",-,126
2017,Adelphi,3,Pace,533,09/07/2016,2,0,Away,"",-,87
2017,Adelphi,3,American Int'l,22,09/10/2016,1,4,Away,"",-,82
2017,Adelphi,3,Molloy,437,09/11/2016,0,0,Away,"",-,0
2017,Adelphi,3,Southern Conn. St.,658,09/13/2016,0,0,Home,"",-,0
2017,Adelphi,3,Stonehill,682,09/21/2016,0,0,Home,"",-,0
2017,Adelphi,3,Saint Michael's,613,09/24/2016,0,0,Home,"",-,0
2017,Adelphi,3,Southern Conn. St.,658,09/27/2016,0,0,Away,"",-,0
2017,Adelphi,3,American Int'l,22,10/01/2016,0,0,Home,"",-,0
2017,Adelphi,3,LIU Post,362,10/05/2016,0,0,Home,"",-,0
2017,Adelphi,3,St. Anselm,593,10/08/2016,0,0,Away,"",-,0
2017,Adelphi,3,Pace,533,10/11/2016,0,0,Home,"",-,0
2017,Adelphi,3,Lindenwood (MO),30136,10/14/2016,0,0,Home,"",-,0
2017,Adelphi,3,Franklin Pierce,241,10/15/2016,0,0,Away,"",-,0
2017,Adelphi,3,Bentley,56,10/19/2016,0,0,Away,"",-,0
2017,Adelphi,3,Merrimack,410,10/22/2016,0,0,Home,"",-,0
2017,Adelphi,3,Assumption,36,10/25/2016,0,0,Away,"",-,0
2017,Adelphi,3,Southern N.H.,468,10/29/2016,0,0,Away,"",-,0
2017,Albany (NY),14,Hofstra,283,08/26/2016,4,0,Home,"",-,102
2017,Albany (NY),14,Bryant,81,08/28/2016,5,0,Home,"",-,132
2017,Albany (NY),14,Dartmouth,172,09/02/2016,3,1,Home,"",-,164
2017,Albany (NY),14,Penn St.,539,09/04/2016,1,3,Neutral,"Easton, Pa.",-,207
2017,Albany (NY),14,Princeton,554,09/09/2016,2,3,Away,"",-,214
2017,Albany (NY),14,Bucknell,83,09/11/2016,0,0,Away,"",-,0
2017,Albany (NY),14,Yale,813,09/17/2016,0,0,Home,"",-,0
2017,Albany (NY),14,Saint Joseph's,606,09/25/2016,0,0,Away,"",-,0
2017,Albany (NY),14,New Hampshire,469,09/30/2016,0,0,Away,"",-,0
2017,Albany (NY),14,Maine,380,10/02/2016,0,0,Home,"",-,0
2017,Albany (NY),14,Vermont,738,10/07/2016,0,0,Home,"",-,0
2017,Albany (NY),14,Lafayette,342,10/09/2016,0,0,Home,"",-,0
2017,Albany (NY),14,UMass Lowell,368,10/14/2016,0,0,Away,"",-,0
2017,Albany (NY),14,New Hampshire,469,10/16/2016,0,0,Home,"",-,0
2017,Albany (NY),14,Maine,380,10/21/2016,0,0,Away,"",-,0
2017,Albany (NY),14,Vermont,738,10/23/2016,0,0,Away,"",-,0
2017,Albany (NY),14,UMass Lowell,368,10/30/2016,0,0,Home,"",-,0
2017,Albright,16,Delaware Valley,179,09/01/2016,2,0,Home,"",-,73
2017,Albright,16,DeSales,20,09/07/2016,3,2,Away,"",-,110
2017,Albright,16,Eastern,8968,09/09/2016,0,0,Home,"",-,0
2017,Albright,16,Wm. Paterson,787,09/15/2016,0,0,Home,"",-,0
2017,Albright,16,Cedar Crest,14795,09/20/2016,0,0,Home,"",-,0
2017,Albright,16,Swarthmore,686,09/22/2016,0,0,Away,"",-,0
2017,Albright,16,Lebanon Valley,351,09/24/2016,0,0,Away,"",-,0
2017,Albright,16,Moravian,443,09/28/2016,0,0,Away,"",-,0
2017,Albright,16,Stevenson,21852,10/01/2016,0,0,Away,"",-,0
2017,Albright,16,Scranton,633,10/05/2016,0,0,Home,"",-,0
2017,Albright,16,Widener,783,10/08/2016,0,0,Home,"",-,0
2017,Albright,16,Messiah,411,10/12/2016,0,0,Away,"",-,0
2017,Albright,16,Hood,8404,10/15/2016,0,0,Home,"",-,0
2017,Albright,16,Keystone,30047,10/17/2016,0,0,Away,"",-,0
2017,Albright,16,Arcadia,966,10/22/2016,0,0,Away,"",-,0
2017,Albright,16,TCNJ,712,10/25/2016,0,0,Away,"",-,0
2017,Albright,16,Alvernia,938,10/27/2016,0,0,Home,"",-,0
2017,Alvernia,938,Juniata,325,09/01/2016,0,0,Away,"",-,0
2017,Alvernia,938,Gwynedd Mercy,12399,09/03/2016,0,0,Away,"",-,0
2017,Alvernia,938,Misericordia,16142,09/07/2016,0,0,Away,"",-,0
2017,Alvernia,938,Lynchburg,374,09/10/2016,0,0,Away,"",-,0
2017,Alvernia,938,Eastern,8968,09/13/2016,0,0,Home,"",-,0
2017,Alvernia,938,Wilkes,784,09/17/2016,0,0,Home,"",-,0
2017,Alvernia,938,Stockton,681,09/21/2016,0,0,Home,"",-,0
2017,Alvernia,938,Arcadia,966,09/24/2016,0,0,Home,"",-,0
2017,Alvernia,938,Delaware Valley,179,09/27/2016,0,0,Away,"",-,0
2017,Alvernia,938,Lebanon Valley,351,10/01/2016,0,0,Home,"",-,0
2017,Alvernia,938,King's (PA),336,10/05/2016,0,0,Away,"",-,0
2017,Alvernia,938,Hood,8404,10/08/2016,0,0,Away,"",-,0
2017,Alvernia,938,Marywood,397,10/10/2016,0,0,Home,"",-,0
2017,Alvernia,938,Gettysburg,258,10/12/2016,0,0,Home,"",-,0
2017,Alvernia,938,Stevenson,21852,10/15/2016,0,0,Home,"",-,0
2017,Alvernia,938,Widener,783,10/19/2016,0,0,Away,"",-,0
2017,Alvernia,938,Messiah,411,10/22/2016,0,0,Home,"",-,0
2017,Alvernia,938,Albright,16,10/27/2016,0,0,Away,"",-,0
2017,Alvernia,938,Cabrini,88,10/29/2016,0,0,Home,"",-,0
2017,American,23,Richmond,575,08/26/2016,3,1,Home,"",-,137
2017,American,23,Old Dominion,523,08/28/2016,1,2,Home,"",-,286
2017,American,23,William & Mary,786,09/02/2016,3,0,Home,"",-,247
2017,American,23,James Madison,317,09/04/2016,2,1,Home,"",-,262
2017,American,23,Fairfield,220,09/10/2016,4,2,Neutral,"College Park, Md.",-,246
2017,American,23,TBA,,09/11/2016,0,0,Neutral,"College Park, MD",-,0
2017,American,23,Maryland,392,09/11/2016,2,6,Away,"",-,402
2017,American,23,Holy Cross,285,09/17/2016,0,0,Away,"",-,0
2017,American,23,Lehigh,352,09/24/2016,0,0,Home,"",-,0
2017,American,23,Princeton,554,09/25/2016,0,0,Home,"",-,0
2017,American,23,Bucknell,83,10/01/2016,0,0,Away,"",-,0
2017,American,23,Liberty,355,10/06/2016,0,0,Home,"",-,0
2017,American,23,Michigan St.,416,10/09/2016,0,0,Home,"",-,0
2017,American,23,Lafayette,342,10/15/2016,0,0,Away,"",-,0
2017,American,23,Drexel,191,10/16/2016,0,0,Away,"",-,0
2017,American,23,Colgate,153,10/22/2016,0,0,Home,"",-,0
2017,American,23,Delaware,180,10/23/2016,0,0,Home,"",-,0
2017,American,23,Boston U.,68,10/29/2016,0,0,Home,"",-,0
2017,American Int'l,22,St. Thomas Aquinas,1348,09/02/2016,1,0,Home,"",1 OT,200
2017,American Int'l,22,Slippery Rock,643,09/04/2016,2,1,Home,"",-,197
2017,American Int'l,22,Saint Michael's,613,09/07/2016,0,1,Home,"",-,57
2017,American Int'l,22,Adelphi,3,09/10/2016,4,1,Home,"",-,82
2017,American Int'l,22,Mercy,407,09/14/2016,0,0,Away,"",-,0
2017,American Int'l,22,Southern Conn. St.,658,09/17/2016,0,0,Away,"",-,0
2017,American Int'l,22,Franklin Pierce,241,09/21/2016,0,0,Home,"",-,0
2017,American Int'l,22,Southern N.H.,468,09/24/2016,0,0,Away,"",-,0
2017,American Int'l,22,Bentley,56,09/27/2016,0,0,Home,"",-,0
2017,American Int'l,22,Assumption,36,09/29/2016,0,0,Away,"",-,0
2017,American Int'l,22,Adelphi,3,10/01/2016,0,0,Away,"",-,0
2017,American Int'l,22,Pace,533,10/05/2016,0,0,Home,"",-,0
2017,American Int'l,22,Merrimack,410,10/08/2016,0,0,Away,"",-,0
2017,American Int'l,22,Assumption,36,10/11/2016,0,0,Home,"",-,0
2017,American Int'l,22,St. Anselm,593,10/15/2016,0,0,Home,"",-,0
2017,American Int'l,22,Stonehill,682,10/19/2016,0,0,Away,"",-,0
2017,American Int'l,22,LIU Post,362,10/22/2016,0,0,Home,"",-,0
2017,American Int'l,22,Saint Michael's,613,10/26/2016,0,0,Away,"",-,0
2017,Amherst,24,Mount Holyoke,449,09/08/2016,4,3,Home,"",-,120
2017,Amherst,24,Bowdoin,69,09/10/2016,0,0,Away,"",-,0
2017,Amherst,24,Keene St.,330,09/14/2016,0,0,Away,"",-,0
2017,Amherst,24,Middlebury,420,09/17/2016,0,0,Away,"",-,0
2017,Amherst,24,Endicott,8981,09/22/2016,0,0,Away,"",-,0
2017,Amherst,24,Williams,789,09/24/2016,0,0,Home,"",-,0
2017,Amherst,24,MIT,398,09/27/2016,0,0,Home,"",-,0
2017,Amherst,24,Tufts,717,10/01/2016,0,0,Away,"",-,0
2017,Amherst,24,Bates,50,10/02/2016,0,0,Home,"",-,0
2017,Amherst,24,Connecticut Col.,163,10/05/2016,0,0,Away,"",-,0
2017,Amherst,24,Hamilton,267,10/08/2016,0,0,Home,"",-,0
2017,Amherst,24,Colby,151,10/15/2016,0,0,Home,"",-,0
2017,Amherst,24,Smith,644,10/19/2016,0,0,Home,"",-,0
2017,Amherst,24,Wesleyan (CT),764,10/22/2016,0,0,Away,"",-,0
2017,Amherst,24,Trinity (CT),713,10/26/2016,0,0,Home,"",-,0
2017,Anna Maria,26,Clark (MA),145,09/01/2016,5,6,Away,"",-,210
2017,Anna Maria,26,Colby-Sawyer,152,09/03/2016,1,5,Home,"",-,0
2017,Anna Maria,26,Becker,26107,09/08/2016,0,0,Home,"",-,0
2017,Anna Maria,26,St. Joseph's (ME),605,09/10/2016,1,2,Home,"",1 OT,0
2017,Anna Maria,26,Elms,532,09/13/2016,0,0,Away,"",-,0
2017,Anna Maria,26,Rivier,18422,09/17/2016,0,0,Away,"",-,0
2017,Anna Maria,26,New England Col.,467,09/20/2016,0,0,Home,"",-,0
2017,Anna Maria,26,Worcester St.,809,09/22/2016,0,0,Away,"",-,0
2017,Anna Maria,26,Simmons,640,09/24/2016,0,0,Home,"",-,0
2017,Anna Maria,26,Regis (MA),569,09/27/2016,0,0,Away,"",-,0
2017,Anna Maria,26,Lasell,8486,09/29/2016,0,0,Home,"",-,0
2017,Anna Maria,26,Framingham St.,238,10/04/2016,0,0,Home,"",-,0
2017,Anna Maria,26,Nichols,484,10/06/2016,0,0,Home,"",-,0
2017,Anna Maria,26,Johnson & Wales (RI),22626,10/08/2016,0,0,Away,"",-,0
2017,Anna Maria,26,Bridgewater St.,76,10/13/2016,0,0,Away,"",-,0
2017,Anna Maria,26,WPI,808,10/15/2016,0,0,Away,"",-,0
2017,Anna Maria,26,Fitchburg St.,227,10/18/2016,0,0,Home,"",-,0
2017,Anna Maria,26,Mount Ida,27901,10/21/2016,0,0,Away,"",-,0
2017,Appalachian St.,27,Ball St.,47,08/26/2016,1,3,Home,"",-,52
2017,Appalachian St.,27,Georgetown,251,08/28/2016,3,4,Home,"",1 OT,64
2017,Appalachian St.,27,James Madison,317,09/02/2016,1,5,Away,"",-,218
2017,Appalachian St.,27,LIU Brooklyn,361,09/04/2016,8,1,Neutral,"Davidson, N.C.",-,70
2017,Appalachian St.,27,Longwood,363,09/17/2016,0,0,Home,"",-,0
2017,Appalachian St.,27,VCU,740,09/18/2016,0,0,Home,"",-,0
2017,Appalachian St.,27,California,107,09/23/2016,0,0,Home,"",-,0
2017,Appalachian St.,27,Louisville,367,09/25/2016,0,0,Home,"",-,0
2017,Appalachian St.,27,Davidson,173,09/30/2016,0,0,Away,"",-,0
2017,Appalachian St.,27,Pacific,534,10/01/2016,0,0,Away,"",-,0
2017,Appalachian St.,27,Lock Haven,360,10/07/2016,0,0,Home,"",-,0
2017,Appalachian St.,27,Miami (OH),414,10/21/2016,0,0,Away,"",-,0
2017,Appalachian St.,27,Missouri St.,669,10/27/2016,0,0,Home,"",-,0
2017,Appalachian St.,27,Wake Forest,749,10/28/2016,0,0,Away,"",-,0
2017,Appalachian St.,27,North Carolina,457,10/30/2016,0,0,Away,"",-,0
2017,Arcadia,966,Stockton,681,09/01/2016,0,0,Home,"",-,0
2017,Arcadia,966,Swarthmore,686,09/04/2016,0,0,Away,"",-,0
2017,Arcadia,966,Rowan,259,09/07/2016,0,0,Away,"",-,0
2017,Arcadia,966,Wilkes,784,09/10/2016,0,0,Away,"",-,0
2017,Arcadia,966,Wm. Paterson,787,09/13/2016,0,0,Away,"",-,0
2017,Arcadia,966,DeSales,20,09/15/2016,0,0,Home,"",-,0
2017,Arcadia,966,Scranton,633,09/17/2016,0,0,Home,"",-,0
2017,Arcadia,966,Alvernia,938,09/24/2016,0,0,Away,"",-,0
2017,Arcadia,966,Immaculata,303,09/26/2016,0,0,Home,"",-,0
2017,Arcadia,966,Hood,8404,10/01/2016,0,0,Home,"",-,0
2017,Arcadia,966,Delaware Valley,179,10/03/2016,0,0,Home,"",-,0
2017,Arcadia,966,Eastern,8968,10/05/2016,0,0,Away,"",-,0
2017,Arcadia,966,Stevenson,21852,10/08/2016,0,0,Home,"",-,0
2017,Arcadia,966,Ursinus,730,10/11/2016,0,0,Away,"",-,0
2017,Arcadia,966,Neumann,1254,10/13/2016,0,0,Home,"",-,0
2017,Arcadia,966,Messiah,411,10/15/2016,0,0,Away,"",-,0
2017,Arcadia,966,Lebanon Valley,351,10/19/2016,0,0,Away,"",-,0
2017,Arcadia,966,Albright,16,10/22/2016,0,0,Home,"",-,0
