year,team_id,team_name,wins,losses,ties,total_games
2005,14,Albany (NY),7,11,0,18
2005,23,American,19,3,0,22
2005,27,Appalachian St.,6,14,0,20
2005,47,Ball St.,4,14,0,18
2005,67,Boston College,17,6,0,23
2005,68,Boston U.,13,7,0,20
2005,80,Brown,5,11,0,16
2005,83,Bucknell,6,13,0,19
2005,107,California,17,5,0,22
2005,129,Central Mich.,8,11,0,19
2005,153,Colgate,12,8,0,20
2005,158,Columbia,5,11,0,16
2005,167,Cornell,3,13,0,16
2005,172,Dartmouth,8,9,0,17
2005,173,Davidson,6,12,0,18
2005,180,Delaware,15,7,0,22
2005,191,Drexel,8,11,0,19
2005,193,Duke,18,5,0,23
2005,220,Fairfield,8,14,0,22
2005,251,Georgetown,3,15,0,18
2005,275,Harvard,11,7,0,18
2005,283,Hofstra,13,8,0,21
2005,285,Holy Cross,11,8,0,19
2005,306,Indiana,12,8,0,20
2005,312,Iowa,13,8,0,21
2005,317,James Madison,4,16,0,20
2005,331,Kent St.,11,8,0,19
2005,340,La Salle,6,13,0,19
2005,342,Lafayette,4,14,0,18
2005,352,Lehigh,9,10,0,19
2005,360,Lock Haven,19,1,0,20
2005,363,Longwood,7,10,0,17
2005,367,Louisville,12,10,0,22
2005,380,Maine,12,7,0,19
2005,392,Maryland,17,6,0,23
2005,400,Massachusetts,9,13,0,22
2005,414,Miami (OH),7,14,0,21
2005,418,Michigan,17,6,0,23
2005,416,Michigan St.,18,4,0,22
2005,669,Missouri St.,11,9,0,20
2005,439,Monmouth,9,10,0,19
2005,469,New Hampshire,4,16,0,20
2005,457,North Carolina,21,2,0,23
2005,500,Northeastern,18,4,0,22
2005,509,Northwestern,7,13,0,20
2005,519,Ohio,7,15,0,22
2005,518,Ohio St.,10,10,0,20
2005,523,Old Dominion,13,8,0,21
2005,534,Pacific,11,10,0,21
2005,540,Penn,13,4,0,17
2005,539,Penn St.,10,10,0,20
2005,554,Princeton,7,10,0,17
2005,556,Providence,10,10,0,20
2005,562,Quinnipiac,5,14,0,19
2005,563,Radford,9,11,0,20
2005,572,Rhode Island,4,14,0,18
2005,575,Richmond,18,3,0,21
2005,576,Rider,18,3,0,21
2005,579,Robert Morris,0,16,0,16
2005,587,Rutgers,6,13,0,19
2005,590,Sacred Heart,10,10,0,20
2005,600,Saint Francis (PA),1,15,0,16
2005,606,Saint Joseph's,11,8,0,19
2005,609,Saint Louis,5,13,0,18
2005,639,Siena,2,12,0,14
2005,674,Stanford,8,12,0,20
2005,688,Syracuse,11,9,0,20
2005,690,Temple,9,11,0,20
2005,711,Towson,6,14,0,20
2005,164,UConn,20,2,0,22
2005,391,UMBC,4,13,0,17
2005,740,VCU,10,9,0,19
2005,738,Vermont,3,15,0,18
2005,739,Villanova,11,8,0,19
2005,746,Virginia,10,10,0,20
2005,749,Wake Forest,20,3,0,23
2005,765,West Chester,3,14,0,17
2005,786,William & Mary,13,7,0,20
2005,813,Yale,7,10,0,17
